test_tweet,actual_label,predicted_label
 doh haha sure                       ,2,2
like weve all got our own shit happening but weve got to do better             ,2,2
we already know his reach doesnt really extend beyond gamergate anymore his follower count does not matter          ,2,2
hey baph ive said many times that i hate chocolate and bread plz do better i like skittles tho        ,2,2
  will send an email tomorrow morning                   ,2,2
 oh they did and then they refused to remove my account which pissed off the gators          ,2,2
rt  twitter just switched to mongodb so they could understand it               ,2,2
 i have no interest in gratipay beyond using them as an example of what not to do         ,2,2
 but daaaaaaaad                        ,2,2
  nah a really bad data scientist with the worst sourcing methodologies ever             ,2,2
 things need to start small and then grow                  ,2,2
 the trickiest thing of all                     ,2,2
  yes                        ,2,2
 i am not taking life advice from someone that doesnt know the diff between wear and ware         ,2,2
 no worries                        ,2,2
 i i thought you were being snarky                   ,2,2
watching devil wears prada just reaffirms my desire to be single forever needy boyfriend omfg            ,2,2
 i saw  ive been working directly with twitters safety department i have faith they want to do the right thing     ,2,2
  the difficulty is finding time to find those allies while figuring out what to do with the ones ive got     ,2,2
i was looking for a specific video by  so i searched anita sarkeesian on youtube good grief so many angry manchildren      ,2,2
its not a bad thing its just such a huge change from being a sometimes-foss dev and full-time devops to whatever this is    ,2,2
rt  hey  i was thinking of supporting you on patreon how much of your patreon income goes to crack cocaine     ,2,2
rt  raspberry pi foundation looking for a new ceo one of the most exciting jobs in the charity sector       ,2,2
 yup especially since i start a 14 hour drive home in the morning             ,2,2
 im lucky in that i have some of those people too im learning to walk away when i get a bit too impassioned though  ,2,1
rt   it sure is weird how i only ever see true things being attached to the gamergate hashtag       ,2,2
rt  rosie dismissed laurens claims defended exploitative eve ensler called lauren bully after valid points defended racist         ,2,2
rt    then turned  tw handle her last name into a racial slur           ,2,2
look what i have                       ,2,2
 me too                        ,2,2
  doesnt look like i am                    ,2,2
rt   hey did you know kss tos prohibits doxxing people               ,2,2
 oh i rted and insta-blocked it                    ,2,2
   ill contact ks directly using my social network                ,2,2
wow i just realize how much life must suck for somebody who is actually named vivian james          ,2,1
 im headed south and im about 40 miles from the border ill let you know           ,2,2
  thats rather curious given the very low percentage of tweets are geo tagged            ,2,1
rt   id appreciate some feedback on why this joke wasnt as funny as i thought it was        ,2,2
 if you mean they have giant dicks that theyre swinging around yes              ,2,2
 got through the worst of it i think will be easier when its light out           ,2,2
til i can go swimming in my car i am fine my car is fine fuck this weather         ,2,2
 trying but its a 2 lane rd and pretty much everything is fucked             ,2,2
  north                        ,2,2
 im glad california is finally getting some rain but i really wish it wasnt happening while i was driving       ,2,2
back in yolo county awww yisssss                     ,2,2
   what did they do                    ,2,2
oh no my inbox                       ,2,2
patreon  bills consulting  blackmilk food that isnt ramen 401k at least i dont have to put that many hrsmonth towards this    ,2,2
this clip is 11 minutes listen to it listen to it listen to it #stopwadhwa2015            ,2,2
rt   gotta love that we determine the good feminists and its men mentality that gg has zero self-awareness              ,2,1
 i know that feel                      ,2,2
 it amazes me how he thinks hes helping feminism by telling women they are doing it wrong what        ,2,1
 the fight between both of them will keep going until i stop it or until the script restarts when pulling in a new cache 1d ,2,2
                          ,2,2
 see replies                        ,2,2
   they restart daily to pull in new tweets                ,2,2
 block while waiting indefinitely on data from a filehandle                 ,2,2
  oh i just saw the latest version has consume-all but help docs are bugged btw          ,2,1
can i make graphite show the sum of 5m when retention is 1m want to see a graph with point every 5m with sum of that time period,2,2
this is followed not-so-closely by  with 80 44 oc36 rt gg hashtagged tweets mentioning her better luck next time       ,2,2
literally #devops                         ,2,2
 yeah im kind of feeling like for what im doing wsp is ok for doing more granular monitoring redis would be good    ,2,2
  i love those too much too much                  ,2,2
best earrings                         ,2,2
rt  i speak for go fuck yourself you dont get to choose my priorities buttpirate                     ,2,2
verified accts for all is an ok idea but too much administrative overhead there are better ways which ive talked about in the past   ,2,2
 not everyone can afford cell phones gv is a good alternative we dont want to turn twitter into a classist thing     ,2,2
take off your vc fedoras and think about what this really is its about the right that anyone has to not be harassed and threatened  ,2,2
 you can only have one gv # per acct at any given time             ,2,2
 and businesses often pay for solutions like that i have no problem charging businesses just individuals          ,2,2
  what are you talking about                    ,2,2
wow i might be out of blue hair dye but i have a tube of pravana that is purple        ,2,2
  uhh through what point of ingress                   ,2,2
gamergate is advocating that baph stalk my son                   ,2,2
 i posted on a subreddit modded by the person that claims i doxxed them            ,2,2
 you cant mute hashtags thats a violation of twitter developer policy which is why its only implemented in older clients      ,2,2
rt   it also sends the message that protection from harassment is a service not a basic right        ,2,2
find the problems wdudes solution dont publicly call him out get accused of trying to pick a fight when i ask him about it shocking      ,2,2
coffee just dinged so im going to finish this story quickly                ,2,2
its like tank girl if water and power had been run by a white cishet ma-oh wait          ,2,2
 btw relevant to this  and this thread tweets above                ,2,2
                          ,2,2
 my code could have been compressed to half the size p i go for readability           ,2,2
 perf isnt a concern its mostly going to be backups and document storage             ,2,2
 im sorry you dont have any time that sucks but next time you might want to look further before useless vague callouts    ,2,2
 they did its called california                     ,2,2
just posted myself in a swimsuit on twitter dont fucking care im wonder woman             ,2,2
 i love you wearing my wonder woman swimmie while i write code to help protect people from online harassment andlt3      ,2,2
i run faster when i wear these                    ,2,2
rt    like your picture hahaha nice skin and hair ya slut             ,2,2
  im pretty entertained in that i only see half of the conversation             ,2,2
its super common to run into an unintentional dos especially in dev ever make a stupid mistake that caused a critical lack of resources   ,2,2
rt   also anyone who has never written if x  0 in their cjavaandltinsert language where assignment will always ret     ,2,2
 oh man remember win95 ver ab p                   ,2,2
 have you tried pravana                      ,2,2
 er manic panic existed in the 90s                   ,2,2
  yup                        ,2,2
 i can never tell anymore p                    ,2,2
in hindsight this was not a wise move andlt24 hrs before doing a keynote but whatever im a punk rock sea urchin only chopped up my bangs,2,2
  sure                        ,2,2
iirc she claimed i went to jail for drugs or something i didnt read it shes just trying to make a name for herself wtabloidism  ,2,1
    failure to appear for expired tags is totes a felony             ,2,2
  is one of the good guys ill let him explain why the words were problematic          ,2,1
 im about to wander outside and enjoy the sun for a few minutes             ,2,2
rt   wadhwa now literally silencing women in tech golf clap               ,2,2
thank you to everyone at #girldevweek for the kind words thank you for letting me speak thank you for listening       ,2,2
facebook post on giving anti-harassment talk at #girldevweek how can something be both ironic and apropos           ,2,2
 andlt3                         ,2,2
nys ht had died down a lot flurry of tweets after #lawandordersvu tonight quickly minorities point out that all these women are lying    ,2,2
 yup                         ,2,2
 too late im literally blue no taksies backsies                  ,2,2
rt  ok hearing this mask fucker saying the exact same shit thats been screamed at me for 6 months isnt fun anymore    ,2,1
rt      i hope the whole episode is explaining how  used his male privil        ,2,2
she seems to be getting the most tweets but  and  have seen much more ht engagement as well       ,2,2
 he helped start all of this he came up with the hashtag              ,2,2
rt   kurt are you--eff--assuming i am guilty and taking that blog at face value           ,2,2
 i refuse to provide proof to any of those nutters it wont make any difference they just claim its faked or defend it   ,2,2
lots of love for    i cant imagine how hard that was for them to watch how violated they feel     ,2,2
 wouldnt have to use the api ive got other methods                ,2,2
dont try to turn this into an immigration issue we could care less where hes from we dont want him to speak for us   ,2,2
even worse the media thinks hes an ally they keep letting him speak for us and it has to stop #stopwadhwa2015      ,2,2
rt   youre bat-shit insane to allies and then wonder why you have so few thats why radical feminism has al     ,2,1
 oops i just woke up from a nap p                 ,2,2
 what is the story behind your profile pic i have to know              ,2,2
 im back in june                      ,2,2
  not the first time its happened that was probably the worst though             ,2,2
tarah wheeler van vlack threw a bunch of women under the bus so she could get wadhwas support for her women in tech book   ,2,2
 oh you meant wu - not publicly                   ,2,2
 jesus                         ,2,2
rt  roses are red tulips are pink arguing with gaters is a useless time sink #ggautoblocker to the rescue       ,2,2
 that bacon is pretty cheap                     ,2,2
  i have absolutely no idea what you are going on about dude the blocklist wasnt even updated today       ,2,2
 yes absolutely almost exclusively used against women that are arguing against men              ,2,2
new dress                         ,2,2
 nope  and i talked about this last night it wont affect our friendship nice try though         ,2,2
 the only thing i heard from twitter was that it was snowing i generally dont watch tv but continue calling me out please   ,2,2
 catching up on wow then gonna go poke at my xbox               ,2,2
naga standard or epic chroma                      ,2,2
 my keyboard mappings only go 43106 anyways i can go either way              ,2,2
 yeesh i cant imagine                      ,2,2
 thank you for not making that one of those tweet longer things              ,2,2
ubisofts attempts at pushing uplay is rage-inducing                    ,2,2
 why do you ruin everything good and wonderful in life                ,2,2
my hobby listening to morning news and yelling back at the tv               ,2,2
rt  i made a transcript of my #c4l15 talk  video link is there too andlt3 to basically all of you your    ,2,2
auto-dimming display is nice not sure about battery life feels a tiny bit more responsive but not sure if just wishing it was faster   ,2,2
gamergate is the longest running game of telephone ever                  ,2,2
ive been prescribed adderall for years                     ,2,2
i am offended by the grammar                     ,2,2
rt   hoping they dont need you to speak because he buried himself             ,2,2
rt  followed by there are a couple female engineers but that makes sense because they dont do much hardcore backend work or an                       ,2,2
sending someone to jail for stealing tylenol is pretty ridiculous                 ,2,2
 no                         ,2,2
rt   thanks bud just go ahead compare me to misogynist assholes good thing youre in tech not social policy ma     ,2,2
 i can program it to do many things rabdafgtserdfwgradggrtybgbawfhghddsfdtgtgbwjdserdfggvssadfrwqvxxsdf                 ,2,2
 well damn marking you off my potential partner list                 ,2,2
usually i hate the bs software that comes with gaming keyboards but this one has an option to disable the lighting when monitor turns off  ,2,2
rt  what lenovosuperfish have done is wrong they have violated norms and practices and to technologists professional e        ,2,2
seriously japan we need to talk                     ,2,2
rt   this retort was one hundred and nine days in the making for 109 days this was burning him up inside    ,2,2
i have to admit that particular line by  is eerily similar to my standard way of telling idiots to fuck off     ,2,1
rt   did you check back in their timeline where theyre yelling about a constitutional right to information re       ,2,2
 haha ive got three  not sure if the 6 arm version is as good ive only tested the single arms     ,2,2
 huh                         ,2,2
rt  when youre a woman andor an underrepresented minority you fear people will view you as being hired for something other     ,2,1
 but you might ask  - im pretty sure he does               ,2,2
they dont relate to these women on social media these activists these feminists they dont relate to them they are more humble                          ,2,1
wadhwa is now blaming npr for bad health                   ,2,2
dealing with journalists 4291666667 dont threaten to appeal to a higher authority if the woman isnt properly deferential to you       ,2,2
if you are feeling perturbed about women that arent humble kindly go set yourself on fire           ,2,2
  gross                        ,2,2
it was 10 years ago but its just a more obvious version of the shit wadhwa is doing now        ,2,2
 that was pretty much my thought                    ,2,2
lets not forget that wadhwa is the same person that believes pseudoscience needs a platform wadhwa andlt3s homeopathy         ,2,2
almost everyone i know that takes cabs uses uber they just feel really bad about it           ,2,2
that time when someone started a petition on  to remove healers from 2v2 arenas            ,2,2
  i i cut my own bangs the other day thats as adventurous as im willing to get when it comes to doing stuff myself ,2,2
  maybe but travellodging would have to be covered                 ,2,2
rt  im in the security area of #syd where they have told me my eyeglass screwdriver is to be confiscated tho no one will say wh,2,2
  and then i got a crapton of mentions i dont think you understand how the in_reply_to_user_id json key works      ,2,2
lol is she still screeching about me blocking her what a turd               ,2,2
 what are your thoughts on attaching a comic as a image to tweet with attribution to source urlauthor        ,2,2
  not really i blocked her someone that likes to sick nutballs on people            ,2,2
 ive got the code to interpret and analyze but the weights themselves are going to take a lot of fiddling      ,2,2
rt                          ,2,2
 havent run it against you                     ,2,2
hey guys the mras found me oh noes whatever will i do as a damsel in distress oh gosh plz stop such a hapless victim  ,2,2
isnt it supposed to be keep emailing p via                   ,2,2
rt  weve got a facebook page if you need support or want to stay tuned for the latest announcements join us at    ,2,2
 weird                         ,2,2
i doubt hell bother emailing but despite his past actions no one should have to deal with shit like this       ,2,2
 i think its because im too tired to have feelings                ,2,2
 sometimes p i try                      ,2,2
 not necessarily                        ,2,2
rt  congrats john travolta you single handidly creeped out the #oscars2015               ,2,2
 yup                         ,2,2
 not quite yet as far as tooling goes although ive been thinking about facebook ive been working with many companies though     ,2,2
  til im the district attorney                    ,2,2
this is not legal advice but common sense what i can do is help people know what to say to police or help find a lawyer ,2,1
  im sorry                       ,2,2
  i help everyone that asks im not here to pass judgment on anyone that comes looking for help       ,2,2
 i know that feel                      ,2,2
rt  ceo of sony europe vehemently unequivocally condemns #gamergate as misogynistic harassment              ,2,2
waiting for outrage youll see                      ,2,2
                         ,2,2
 also mentioning both of us in the same tweet is pretty much a sure-fire way to make sure that they do notice and jump on me,2,2
i have no idea why this isnt already a thing its not like there arent console mp3 playing apps        ,2,1
   holy shit                      ,2,2
 exactly this                        ,2,2
the best part about posting to wow forums is that its only for ppl that have played the game and thus will keep many gaters from descending,2,2
it is fun watching gg trying to make us fight quit trying to make fetch happen its never going to happen      ,2,2
blizzard has had issues in the past with certain things being delayed achievements d3 i would strongly dislike a tweet being delayed     ,2,2
  as a target of her delusions yeah im going to say these things about how she behaves towards me      ,2,2
dont think that it wont go unnoticedunchallenged dont put on a cape unless you plan on being a hero its not a photo op its a job,2,2
 completely disagree its industry recognition                     ,2,2
 to be clear im not bringing this up to defend bri im aware that shes fully capable of defending herself      ,2,2
 oh ive got him blocked i didnt even see that                ,2,2
  his face is a bit differently structured he looks a lot like a collie in some regards        ,2,2
 so am i tbh it took a few tries to make it balance             ,2,2
did you hear that thats the sound of a bunch of women in tech setting up filters to fwd emails from  to devnull good job ,2,2
rt   one thing that bothers me about it is the fact that despite hundreds of women writing on the subject a man beco  ,2,2
omg twitter you are killing me with dumb this morning                 ,2,2
no one said threats werent serious however theres a difference between isis and gamergate             ,2,2
 im from the south sweetie is another way to talk down and tell someone to go fuck themselves        ,2,2
  you are changing your mind now youve been saying i called you stupid still waiting for sauce        ,2,2
   and this is crazy                    ,2,2
 lawyer is unrelated to police                     ,2,2
i andlt3  because she has cuddled  and lived to tell the tale             ,2,2
 sigh dont get like that it just came off really really poorly              ,2,2
rt  raise your hand if you have ever felt personally victimized by #thedress             ,2,2
my guild right now                       ,2,2
i i either just got really lucky or somehow found a way around the ashran queue timer uh         ,2,2
female devs make me uncomfortable so lets imply her work was a single commit             ,2,2
so now he targets women because you know they can fight back a lot less lolllll           ,2,2
im going to drink and star trek marathon tonight                  ,2,2
seriously though im still pretty upset about leonard nimoy                  ,2,2
shes making a list shes checking it twice                   ,2,2
rt   i disagree                      ,2,2
the two accounts i reported  and  were both suspended but this is not a good response         ,2,2
rt   it feels like only new people claimexist because thealready drove away the veterans       ,2,2
                          ,2,2
i dont retreat i reload                          ,2,2
 glad i could help and im so sorry that youre going through that             ,2,2
ive been watching jenn for a while deciding if it was worth saying anything her tweets are benign but the response is not    ,2,2
rt  ugh  it was so much better when report as spam and block were in a single menu please recombine them paging     ,2,2
unix logins are restricted to 8 characters darling freebsd uses svn not git i believe svn history is imported to github      ,2,2
 for some parts of the company yes a lot of freebsd devs work there            ,2,2
yes i have a selfie camera                     ,2,2
so just to save you all some time bsd is my family the only negative response gg ever received was from a non-dev    ,2,2
 indeed although the police were fairly nice                   ,2,2
omg watching freebsd committers just rail at gamergaters for doubting my freebsd contributions              ,2,2
i only really have the time to respond to mainstream media reviewing everything that gg writes about me would be too time consuming    ,2,2
perpetuating a culture where abuse is tolerated and targets of abuse are mocked for speaking out against their abusers        ,2,2
 so his opinion on being blocked on twitter is probably fairly predictable              ,2,2
rt   how dare you have feelings is a fantastic way to dehumanize someone            ,2,2
rt  lots of new signups ill be periodically checking this twitter account to provide support as needed #name        ,2,2
 no ms p                       ,2,2
  its good motivation to try to make things better                ,2,2
 you are a dog proof that google will try to recruit anyone p             ,2,2
 omfg                         ,2,2
 omg yes                        ,2,2
 wat ok i rerun and update when the vodka duck fat has worn off            ,2,1
today is the day                       ,2,2
last night i was meeting so many people and they were asking what i do and i was like i cant tell you yet   ,2,2
   holy pileons please dont dogpile as much as you may hate someone its a form of abuse       ,2,2
 i was lucky enough to find mine on a swap and sell for normal price i usally see them on ebay for and400   ,2,2
rt  gonna be making a big announcement at the panel i am on about online harassment today d        ,2,2
 you should try guyliner is the best not gonna even joke about that             ,2,2
 press is involved good luck with that                   ,2,2
on my way to gdc will need to finish up a few things and then we wait          ,2,2
this is a problem that affects everyone but we have seen far more harassment targeting women           ,2,2
you arent alone in this youre never alone in this                 ,2,2
oapi will focus on creating technical solutions for online abuse                 ,2,2
at some point in the future we will be allowing external developers to contribute             ,2,2
 shoot me an email randi at our new domain name                ,2,2
we are in the wall street journal game developer the gaming industry is not doing enough to combat misogyny        ,2,2
i cant believe im using this word without irony but this is setting up to be disruptive as heck        ,2,2
rt  #gamergaters trying to spout their nonsense to people on hacker news the replies are amusing andlt3         ,2,2
 im curious as to how the mindset might be different for new female founders vs dudes          ,2,2
 depends on the artist  my outfit has a cape                ,2,2
weve all been there right  right  guys crickets                 ,2,2
im an employee of that non-profit i pay the same taxes on my salary as an employee of a for-profit they are repeating some weird stuff ,2,2
 if you are i may try to locate you for another hug              ,2,2
 giving a ted talk has been one of my goals for forever i just had to find the thing i was passionate about found it ,2,2
gaming companies are rarely tech companies thats not their core competency but they deal with inordinate amounts of abuse        ,2,2
ifff you see me at gdc or the blizzard thing tonight and you ask me if i am wearing a wonderwoman outfit i will not be able to,2,2
 thats why they really cant effect us gaming industry is involved sure but its a much bigger conversation        ,2,2
going to see  movie i am so excited                  ,2,2
 no                         ,2,2
im not sure who randomactor is but ive been sent screenshots of their comments and i like them keep rocking it dude     ,2,2
  hi i like you andlt3                    ,2,2
 o_o thats appreciated greatly going to be releasing some financial info soon              ,2,1
 i wear beats headphones for phone calls p                  ,2,2
rt  thanks  for the great talk  about digital government and              ,2,2
rt    there are so many problems with this even ignoring issues with the salvation army         ,2,2
 i have other experiences that are not fine from the standpoint of being an ex-volunteer           ,2,2
 i love and support sex workers am friends with many                ,2,2
   ugh what did they do this year                 ,2,2
                          ,2,2
                          ,2,2
   what i took out of this is that i am  sockpuppet correct me if i am wrong      ,2,2
  at the very least its actionable by twitter  is good enough for law enforcement          ,2,2
 now i have to login to randi_ebooks and add him to the bot base blacklist so uh thanks for that      ,2,2
shes trying to summon a mob making false allegations about oapi and in general acting worrisome pondering if i need to lawyer up    ,2,2
 yes                         ,2,2
  its not internet rules its the way the code is written              ,2,2
  i thought about this idea and i would like it but in general ive seen e quality drop in past 5 yrs   ,2,2
guests use my aria i get emails wtheir weight sometimes when were playing card games ill silently mouth the number at them i win   ,2,2
pvp time #selfie #warlords                       ,2,2
if you send a follow request and i know you ill likely approve it if i dont know you meh maybe      ,2,2
 tweetdeck has gotten a lot better they finally fixed the big blocklist bugs             ,2,2
 thats a markov bot not a human                   ,2,2
  i knew it                      ,2,2
 i added a 1gb swap p                    ,2,2
 unless you are the help desk person i am talking to it is unlikely ive been doing obscene things to ruby all evening   ,2,2
   i saw andlt3 metafilter                    ,2,2
rt  this causes lasting trauma that will not only temporarily silence but forever change the targets sense of safety and support     ,2,2
rt  funfact redhat is the name of a company gg should consider that before calling  racist #stopgamergate        ,2,1
 yes                         ,2,2
 i dont even know what that is oh gosh                 ,2,2
 too late p                       ,2,2
i need this                        ,2,2
im very excited to be back on  next month i suspect this is going to be where im able to announce a new project by oapi,2,2
  they are what it sounds like very deeprich colors that resemble jewels             ,2,2
 but to put the spotlight on ghazi is to basically say i hate seeing people talk about abuse for many of the posters         ,2,2
rt   i dont believe you i think youre in it for the money and the attention         ,2,2
rt  more xkcd truth                      ,2,2
  actually never mind no clue who you are really dont care go be dramatic in someone elses mentions       ,2,2
rt  wow this really isnt how to do customer support                ,2,2
 oopsie is someone mad why are you so mad oh wait never mind i lost interest          ,2,2
    cowardice avoiding harassment is cowardice go shit on a poptart andlt3            ,2,2
 dude is kind of a joke in the industry so its no wonder hes having to flail into ggs good graces     ,2,2
blizzcon announced                         ,2,2
 doesnt work that way sorry to disappoint you no one cares what you want            ,2,2
ive been told to wait                      ,2,2
 uh i have always rescued dogs usually grownups leo is nearly 7 adjusts better to younger dogs but ty for lecture     ,2,2
this is going to be a better finale than how i met your mother one way or another         ,2,2
so this happened                        ,2,2
     because they have no legitimate complaints even hackernews says it works fine          ,2,2
if anyone blocked disbelieves this claim they are welcome to follow  instructions and see if they can followrtfav my tweets      ,2,2
  not really funny                      ,2,2
 an ex-coworker gave it to me                    ,2,2
rt  wow this was awesome rt  so cute                 ,2,2
 he probably is                       ,2,2
dont put on the cape unless youre prepared to be the hero sorry dude youre not the hero youre the villain      ,2,2
 oh god i am sorry what have i done                 ,2,2
 yessssss                         ,2,2
 it was free                       ,2,2
  but use a ending  or my brain bleeds plz               ,2,2
 that shirt                        ,2,2
  said so bravely from the cowardice of an egg                ,2,2
 on a side note - holy shit i didnt know you had that many followers           ,2,2
 there are better ways to make that comic and not scare off all your female customers          ,2,2
  dawwww thank  glad i was able to help andlt3               ,2,2
rt  everything is going to be ok dude theres a fucking bear in the house maybe we should talk about that          ,2,2
 or worst depending on how you look at it                 ,2,2
 ah hah shows how often i pve  ive just been doing lfr as shadow           ,2,2
 runes on the ground you have to step in them thing surrounds you to absorb dmg but it does dmg gotta dps it slowly  ,2,2
  no worries the whole you scare easily is seriously the most hilarious thing ive seen all day          ,2,2
we seek to help clarify those policies and gain better enforcement as well as provide users with the power to filter what they experience   ,2,2
 its a long winding story p                    ,2,2
hey everybody heres another funny thing                     ,2,2
 he is yawning p                      ,2,2
lol at angry men writing me essays through facebook messenger that amount to be nicer when youre being harassed             ,2,2
                          ,2,2
 is it possible to ask a more stupid question                 ,2,2
                          ,2,2
                          ,2,2
 the one thing isis can provide better than anyone else is corpses to practice on headless ones of course       ,2,2
 the writer is a nut case in suggesting a power sharing arrangement with isis and nusra basically he just rants and complains    ,2,2
  first bandera fought for nazis but he was also in a nazi prison            ,2,1
 glad to hear that peter and i will respect your assessment               ,2,2
 you blabber on endlessly without presenting a single fact show where we sanctioned food and medicine or shut up       ,2,2
 so at the moment im busy trying to track down the sources of your conspiracy theories          ,2,2
                          ,2,2
here is mullah choudary explaining how the practice of islamic extortion works  #islam #islamophobia            ,2,1
 furthermore you are a lying propagandist because those groups have less than 005 of the representation in the gov       ,2,2
rt  disturbing #isis militants announces his marriage to this terrified 7 year old in occupied city #mosul #no2isis        ,2,2
rt  these women are fighting against islam in most unusual way               ,2,1
rt  peshmerga and ypg took the schools of al-rifi and basil as well as industrial and art centres in #kobane 19 is killed   ,2,2
    and threw in a moon god and some verses to benefit a caravan robber         ,2,2
 i have four translations of the quran and i trust the translators              ,2,2
 or this stuff                       ,2,2
 in islam                       ,2,2
   and you will say how terrible it is and how freedom of speech must be protected nothing else yawn     ,2,1
 really why is it not embedded for buddhism hinduism tao judaism christianity agnosticism atheism and animism          ,2,2
rt  elder of ziyon - israel news the collection of charlie hedbo mohammed cartoons            ,2,2
                          ,2,2
rt  muslims murder 12 in france to avenge mohammad now they have made islam andmohammad even more ridiculed and hated      ,2,1
 i have qurans by pickthall shakir daewood and arberry they all say the same thing are wahabbis        ,2,1
 why would i care about what is in the old testament im not a christian           ,2,2
  what do you care you dont believe in free speech               ,2,2
  no they want to beat the scum that are attacking their values             ,2,1
rt  thomas jefferson responded to islam in 1801 what he did might shock you            ,2,2
rt  the religion of peace                      ,2,2
rt  the european lefties are annoying their house is on fire and they are taunting our potus #unityrally        ,2,2
  im betting that not a single idiot at salon has ever read the quran and hadiths         ,2,1
                          ,2,2
 he simply repeats what is in the quran and hadiths                ,2,1
rt  jabhat al- #nusra beheaded a man in a savage way  #isis didnt do it #idlib #syria #rip #18      ,2,2
 lies                         ,2,2
rt  remember #johncantile videobeautiful mosul under isis 2 wks ago well heres #raqqa under #is todayreal life w is       ,2,2
   gee why would someone display a fish market and yes i proudly hate isis and islam        ,2,2
  i hate islam and people who follow it as it is defined in the quran and hadith        ,2,1
   are you so stupid that you cant see you own bigotry             ,2,2
    thinkin that you have to be christian to be against killing babies is just inbred stupidity       ,2,1
   here is bigotry in islam                   ,2,2
   christianity is dying less attendance all the time total liberalization of the religion           ,2,2
   if you think that the oppression of islam will go away by tolerating its intolerance think again       ,2,2
  we are talking about what mohammed believed and is therefore a part of islam           ,2,1
  the big difference is that they do not support large authoritarian communist states            ,2,2
rt  nothing to do with islam  via                  ,2,2
 the most helpless words in politics these days are un calls for                ,2,2
 thanks peter i saw a pbs special where a historian was also unable to trace islam and mohammed till much later     ,2,1
   its hard to clear out the cancer that is killing raqqa without getting some good tissue        ,2,2
rt                          ,2,2
 i certainly dont have faith in your disgusting cult                 ,2,2
now the daesh must either reinforce kobane or loose it so the coalition must protect the roads into kobane against reinforcement      ,2,2
 hey scumbag if your heroes care about civilians then why wont they let civilians leave the city         ,2,1
  lol i love that just wait reasoning                   ,2,2
 mullah oktar is a moron and you have never had an idea of your own in your life        ,2,2
 those are isis guns pointing at that baby and murdering someone for the way they were born is sick like your islam    ,2,1
 jews do well because most are secular and because they place a high value on education instead of jihad       ,2,2
 so the comeback is we are only loosing a little bit but the important thing is isis heavy loss of men and weapons         ,2,1
 this source is an isis fake of the kurdish news web site              ,2,2
 the daesh have several plants to manufacture chlorine gas in mosul one of them blew up praise allah        ,2,2
 daesh have so many fronts to fight that they dont have the concentrated manpower to succeed any more        ,2,2
 that just means that the only kinds of europeans you will get are crazy other places have the brainwashed and uneducated     ,2,1
  the taliban wasnt formed until 1994                   ,2,2
  absorbing us strike power by creating isis corpses rofl great plan keep doing that           ,2,2
 lol                         ,2,2
 looks like daesh were holding all their fronts without enough manpower now the shell is broken and the collapse starts      ,2,1
  lol isis targets civilians more than they do military there are thousands of yezidi mass graves         ,2,2
 load of bs those people used to think of weight in analog terms so mentioning very small weight and taking it down is hyperbole  ,2,2
     you are an idiot to claim that i have to tolerate the intolerant         ,2,2
                          ,2,2
     load of lies mohammed attacked 4 jewish tribes              ,2,1
rt  #yazidi #girls tell of escape from #is                  ,2,2
  its just concrete the life and freedom of the people of kobane is won           ,2,2
 lol ypg and pesh are showing videos of truckloads of daesh bodies im still waiting for the big event you promised     ,2,2
 and gruesome executions and pictures from the countryside are no longer scaring anyone             ,2,2
rt  #isis #islam no compulsion in religion unless youre a kid of course             ,2,1
 what did this contractor do put toner cartridges in their printers               ,2,2
 what was baghdadis org doing for the years it has existed one shot burst of success followed by failure and retreat     ,2,2
rt  eu convinces new greek govt to extend russia sanctions eu convinces new greek govt to extend russia sanctions       ,2,2
rt  kobane situation map 20 jan 1230 edt fighting in minaze continues #kobane #kobani #bijikurdistan #kobanebattlemap          ,2,2
 and being from the east you would do far better choosing buddhism or tao            ,2,1
 read the tao te ching or read up on zen or read the upanishads and it will begin to give you an idea about spirituality ,2,2
 gandhi wanted to achieve peace between hindus and muslims so he tried to get hindus to see islam in a better light    ,2,1
rt  kobane battle map 43131 1100 edt isil admits kobane is free #kobane #kobani #bijikurdistan #kobanebattlemap          ,2,2
43102 one of the isis women in raqqa told me to expect a big event im sure fridays attacks were what she refered to #mosul #islam ,2,2
 stop lying my hadiths come for the muslim students association of usc anyone can independently verify them         ,2,1
 notice how there are no girls and                   ,2,2
 the flip side of not advocating an escalation is that more people are killed raped and enslaved by daesh so are you helping em  ,2,1
 do you believe that isis should be attacked or do you believe they should not be attacked clarify the record right now    ,2,2
  and the daesh offensive means they moved and provided a target rich environment for coalition stupid strategy        ,2,2
    and sunni tribes with their fingers in the wind are going to avoid the daesh        ,2,2
  that daesh thought he was flying to heaven but he didnt get far like these          ,2,2
   like maniacs that little piece of land is what they must steal            ,2,2
rt  is militants looting destroying books from libraries in mosul - the rakyat post            ,2,2
 #daesh are fleeing the #kobane countryside as fast as they can the ypgypj will soon follow them to #raqqa #islam      ,2,2
  i dont see that as a reason to fear god do you think that god is a terrorist       ,2,2
rt  near #mosul around khorsabad #peshmerga artillery shelled isis terrorist positions today #kurdistan             ,2,2
    what evidence are you talking about                 ,2,2
  can you give me the number of the verse you are referring to please           ,2,2
rt  situation of tense between the isis members in madaan in the eastern countryside of #raqqa          ,2,2
 and gave even more help to isis turkey is quickly becoming an islamolunatic theocracy under erdogan          ,2,2
rt  16 more villages around #kobane have been liberated in ypgypj operations launched yesterday evening #twitterkurds          ,2,2
